cid,iupac_name
2372,"1-[2-(3,4-dimethoxyphenyl)ethylamino]-3-(3-methylphenoxy)propan-2-ol"
2373,"2-[4-[2-[(4-lambda3-chloranylidenecyclohexa-2,5-diene-1-carbonyl)amino]ethyl]phenoxy]-2-methylpropanoic acid"
2374,"2,5-ditert-butylbenzene-1,4-diol"
2375,N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide
2376,"6-(6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-6H-furo[3,4-g][1,3]benzodioxol-8-one"
2377,4-(2-benzylphenoxy)-N-methylbutan-1-amine
2378,1-[phenyl-(4-phenylphenyl)methyl]imidazole
2379,"4,5-dihydroxy-3-(4-methoxyphenyl)chromen-7-one"
2380,"2-amino-6-(1,2-dihydroxypropyl)-1H-pteridin-4-one"
2381,1-(2-bicyclo[2.2.1]hept-5-enyl)-1-phenyl-3-piperidin-1-ylpropan-1-ol
2382,2-(N-(4-methylphenyl)sulfonyl-2-phenylanilino)acetic acid
2383,2-methoxy-N-(2-methoxyethyl)ethanamine
2384,[amino-[2-[[6-[amino(azaniumylidene)methyl]-1H-benzimidazol-2-yl]-dihydroxymethyl]-3H-benzimidazol-5-yl]methylidene]azanium
2385,2-[(6-carbamimidoyl-1H-benzimidazol-2-yl)-dihydroxymethyl]-3H-benzimidazole-5-carboximidamide
2386,[amino-[2-[[6-[amino(azaniumylidene)methyl]-1H-benzimidazol-2-yl]methyl]-3H-benzimidazol-5-yl]methylidene]azanium
2387,2-[(6-carbamimidoyl-1H-benzimidazol-2-yl)methyl]-3H-benzimidazole-5-carboximidamide
2388,"bis[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate"
2389,"2-cyano-N-[3-[[2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enoyl]amino]propyl]-3-(3,4-dihydroxyphenyl)prop-2-enamide"
2390,"N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide"
2391,[4-[(4-acetyloxyphenyl)-pyridin-2-ylmethyl]phenyl] acetate
2392,4-[6-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-benzimidazol-2-yl]phenol
2393,"[6-[(3-acetyl-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-2,4-dihydro-1H-tetracen-1-yl)oxy]-3-hydroxy-2-methyloxan-4-yl]-[[4-[[[6-[(3-acetyl-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-2,4-dihydro-1H-tetracen-1-yl)oxy]-3-hydroxy-2-methyloxan-4-yl]azaniumyl]methyl]phenyl]methyl]azanium"
2394,"9-acetyl-7-[4-[[4-[[[6-[(3-acetyl-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-2,4-dihydro-1H-tetracen-1-yl)oxy]-3-hydroxy-2-methyloxan-4-yl]amino]methyl]phenyl]methylamino]-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione"
2395,[4-[(4-amino-2-methylpyrimidin-5-yl)methyl-formylamino]-3-sulfanylpent-3-enyl] 2-methylpropanoate
2396,"3-[1-[3-(dimethylamino)propyl]indol-3-yl]-4-(1H-indol-3-yl)pyrrole-2,5-dione"
2397,"3-(1H-indol-3-yl)-4-[1-[2-(1-methylpyrrolidin-2-yl)ethyl]indol-3-yl]pyrrole-2,5-dione"
2398,"3-[1-(3-aminopropyl)indol-3-yl]-4-(1H-indol-3-yl)pyrrole-2,5-dione"
2399,"3,4-bis(1H-indol-3-yl)pyrrole-2,5-dione"
2400,"3,4-bis(1H-indol-3-yl)-1-methylpyrrole-2,5-dione"
2401,"3-(1H-indol-3-yl)-4-[1-(2-piperidin-2-ylethyl)indol-3-yl]pyrrole-2,5-dione"
2402,"3-(1H-indol-3-yl)-4-[1-(3-piperazin-1-ylpropyl)indol-3-yl]pyrrole-2,5-dione"
2403,"3-[1-(3-aminopropyl)indol-3-yl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione"
2404,"3-[8-(aminomethyl)-6,7,8,9-tetrahydropyrido[1,2-a]indol-10-yl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione"
2405,1-(propan-2-ylamino)-3-[4-(2-propan-2-yloxyethoxymethyl)phenoxy]propan-2-ol
2406,"2,4-dichloro-6-(3,5-dichloro-2-hydroxyphenyl)sulfanylphenol"
2407,"2,4-dichloro-6-(3,5-dichloro-2-oxidophenyl)sulfanylphenolate"
2408,"6-chloro-3a-hydroxy-1-phenyl-2,3-dihydropyrrolo[2,3-b]quinolin-4-one"
2409,"3a-hydroxy-5-(2-methylbut-2-enylidene)-1-phenyl-3,6-dihydro-2H-pyrrolo[2,3-b]pyridin-4-one"
2410,"2-[2-[2-[[2-[[4-[[2-[[6-amino-2-[3-amino-1-[(2,3-diamino-3-oxopropyl)amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[3-[4-carbamoyloxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxy-2-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]ethyl]-1,3-thiazol-4-yl]-1,3-thiazole-4-carboxylic acid"
2411,"[2-[2-[2-[[6-amino-2-[3-amino-1-[(2,3-diamino-3-oxopropyl)amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[[5-[[1-[2-[4-[4-[3-(dimethyl-lambda4-sulfanyl)propylcarbamoyl]-1,3-thiazol-2-yl]-1,3-thiazol-2-yl]ethylamino]-3-hydroxy-1-oxobutan-2-yl]amino]-3-hydroxy-4-methyl-5-oxopentan-2-yl]amino]-1-(1H-imidazol-5-yl)-3-oxopropoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] carbamate"
2412,"[2-[2-[2-[[6-amino-2-[3-amino-1-[(2,3-diamino-3-oxopropyl)amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[[5-[[1-[2-[4-[4-[4-(diaminomethylideneamino)butylcarbamoyl]-1,3-thiazol-2-yl]-1,3-thiazol-2-yl]ethylamino]-3-hydroxy-1-oxobutan-2-yl]amino]-3-hydroxy-4-methyl-5-oxopentan-2-yl]amino]-1-(1H-imidazol-5-yl)-3-oxopropoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] carbamate"
2413,"9b-(3-methylphenyl)-2,3-dihydro-[1,3]thiazolo[2,3-a]isoindol-5-one"
2414,"methyl 5-oxo-9b-phenyl-2,3-dihydro-[1,3]thiazolo[2,3-a]isoindole-3-carboxylate"
2415,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]-1-morpholin-4-ylethanone
2416,4-(diaminomethylideneamino)-N-[[1-[3-hydroxy-2-(naphthalen-2-ylsulfonylamino)propanoyl]pyrrolidin-2-yl]methyl]butanamide
2417,1-carbamimidoyl-N-[[1-[3-hydroxy-2-(naphthalen-2-ylsulfonylamino)propanoyl]pyrrolidin-2-yl]methyl]piperidine-3-carboxamide
2418,"3-fluoro-4-[[2-hydroxy-2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)acetyl]amino]benzoic acid"
2419,"8-[2-[4-(2-methoxyphenyl)piperazin-1-yl]ethyl]-8-azaspiro[4.5]decane-7,9-dione"
2420,"1,4-bis(1-nitrosoethyl)benzene"
2421,methyl 2-[4-[(2-methoxy-2-oxoethyl)-nitrosoamino]-N-nitrosoanilino]acetate
2422,3-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]propan-1-ol
2423,"20-(carboxymethyl)-6-methoxy-2,5,17-trimethyldocosa-2,4,8,10,14,18,20-heptaenedioic acid"
2424,[1-(tert-butylamino)-4-(2-methyl-1H-indol-4-yl)butan-2-yl] benzoate
2425,"[4,4-dibromo-1-[[1-[2-(5-oxopentanoylamino)-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]butyl]boronic acid"
2426,"4-N-(3-bromophenyl)quinazoline-4,6,7-triamine"
2427,"N-(3-bromophenyl)-3-methylimidazo[4,5-g]quinazolin-8-amine"
2428,"N-(3-bromophenyl)-1H-imidazo[4,5-g]quinazolin-8-amine"
2429,"1-[3-(4-bromophenoxy)propoxy]-6,6-dimethyl-1,3,5-triazine-2,4-diamine"
2430,"2,15-dihydroxy-7-methyl-6-oxabicyclo[11.3.0]hexadeca-3,11-dien-5-one"
2431,(2-bromophenyl)methyl-ethyl-dimethylazanium
2432,"2-[(12-hydroxy-1,3,11,24,31,41,44-heptamethyl-39-oxo-2,6,10,15,19,25,29,34,38,43,47-undecaoxaundecacyclo[26.22.0.03,26.05,24.07,20.09,18.011,16.030,48.033,46.035,44.037,42]pentaconta-21,40-dien-14-yl)methyl]prop-2-enal"
2433,"12-hydroxy-14-[2-(hydroxymethyl)prop-2-enyl]-1,3,11,24,31,41,44-heptamethyl-2,6,10,15,19,25,29,34,38,43,47-undecaoxaundecacyclo[26.22.0.03,26.05,24.07,20.09,18.011,16.030,48.033,46.035,44.037,42]pentaconta-21,40-dien-39-one"
2434,"37-hydroxy-6,16,19,26,28,36,50-heptamethyl-39-(2-methylprop-2-enyl)-4,9,13,18,22,27,31,35,40,44,47,51-dodecaoxadodecacyclo[26.23.0.03,26.05,23.08,21.010,19.012,17.030,50.032,45.034,43.036,41.046,48]henpentacont-15-en-14-one"
2435,"5-bromo-N-(4,5-dihydro-1H-imidazol-2-yl)quinoxalin-6-amine"
2436,sodium;2-[4-[2-[[2-(3-chlorophenyl)-2-hydroxyethyl]amino]propyl]phenoxy]acetate
2437,2-[4-[2-[[2-(3-chlorophenyl)-2-hydroxyethyl]amino]propyl]phenoxy]acetic acid
2438,3-(1-methylpiperidin-4-yl)-1H-indol-5-ol
2439,"2-[3-[2-bromo-5-[(2,4-diaminopyrimidin-1-ium-5-yl)methyl]-3-methoxyphenoxy]propyl]pentanedioate"
2440,"2-[3-[2-bromo-5-[(2,4-diaminopyrimidin-5-yl)methyl]-3-methoxyphenoxy]propyl]pentanedioic acid"
2441,"7-bromo-5-pyridin-2-yl-1,3-dihydro-1,4-benzodiazepin-2-one"
2442,"2,4-dibromo-6-[[cyclohexyl(methyl)amino]methyl]aniline"
2443,"5-bromo-N-[2-hydroxy-7-(2-methylpropyl)-5,8-dioxo-4-propan-2-yl-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
2444,"2-[(4-bromophenyl)-phenylmethoxy]-N,N-dimethylethanamine"
2445,6-(bromomethylidene)-3-naphthalen-1-yloxan-2-one
2446,4-amino-5-bromo-N-[2-(diethylamino)ethyl]-2-methoxybenzamide
2447,2-bromo-N-carbamoyl-3-methylbutanamide
2448,4-[4-(4-bromophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one
2449,"7-phenyl-7-(2,4,5-trimethyl-3,6-dioxocyclohexa-1,4-dien-1-yl)heptanoic acid"
2450,"2-bromo-2-nitropropane-1,3-diol"
2451,"4-bromo-7-(2-chlorophenyl)-13-methyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene"
2452,"methyl 4-bromo-15-ethyl-17-hydroxy-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2(7),3,5,8(18)-tetraene-17-carboxylate"
2453,"5,7-dibromoquinolin-8-ol"
2454,methyl 2-benzamido-3-[[6-(2-propan-2-yloxyphenoxy)pyridin-3-yl]amino]prop-2-enoate
2455,"N-[4-[3,5-bis(trifluoromethyl)pyrazol-1-yl]phenyl]-4-methylthiadiazole-5-carboxamide"
2456,4-methyl-N-phenylbenzenesulfonamide
2457,"2-(4,5-dihydro-1H-imidazol-2-yl)quinoline"
2458,"3-(2-methylbut-3-en-2-yl)-3-(4-methylpent-3-enyl)-1H-quinoline-2,4-dione"
2459,2-[(2-methyl-2-sulfanylpropanoyl)amino]-3-sulfanylpropanoic acid
2460,"[6-[6-(butanoylamino)purin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-yl] butanoate"
2461,"5-butyl-1-cyclohexyl-1,3-diazinane-2,4,6-trione"
2462,"11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one"
2463,N-(4-methylpent-3-en-2-ylideneamino)phthalazin-1-amine
2464,"5-(3,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pyran-2-one"
2465,1-(tert-butylamino)-3-[2-(oxolan-2-ylmethoxy)phenoxy]propan-2-ol
2466,2-(4-butoxyphenyl)-N-hydroxyacetamide
2467,"4-pyrrolidin-1-yl-1-(2,4,6-trimethoxyphenyl)butan-1-one"
2468,2-butyl-1-(diaminomethylidene)guanidine
2469,2-[[4-[3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-sulfooxyoxan-2-yl]oxy-5-(hydroxymethyl)pyrrolidin-1-ium-2-carbonyl]amino]ethanesulfonic acid
2470,2-[[4-[3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-sulfooxyoxan-2-yl]oxy-5-(hydroxymethyl)pyrrolidine-2-carbonyl]amino]ethanesulfonic acid
2471,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid
2472,"1-[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)-1,4-diazepan-1-yl]butan-1-one"
2473,2-[3-(tert-butylamino)-2-hydroxypropoxy]benzonitrile
2474,"1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide"
2475,1-(tert-butylamino)-3-(2-chloro-5-methylphenoxy)propan-2-ol
2476,"5-(cyclopropylmethyl)-16-(2-hydroxy-3,3-dimethylbutan-2-yl)-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol"
2477,"8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione"
2478,4-methylsulfonyloxybutyl methanesulfonate
2479,"5-butan-2-yl-5-ethyl-1,3-diazinane-2,4,6-trione"
2480,3-(dibutylamino)propyl 4-aminobenzoate
2481,"5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione"
2482,butyl 4-aminobenzoate
2483,"1-(2,4-dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one"
2484,1-(4-tert-butylphenyl)-N-methyl-N-(naphthalen-1-ylmethyl)methanamine
2485,"4-amino-N-[5-amino-4-[3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-2-hydroxycyclohexyl]-2-hydroxybutanamide"
2486,4-[4-(2-ethylhexylamino)-4-oxobutan-2-yl]oxy-4-oxobutanoic acid
2487,"17-(cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol"
2488,[8-[(4-butoxyphenyl)methyl]-8-methyl-8-azoniabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenylpropanoate
2489,[2-(butylcarbamoyloxy)-3-butylphosphonoyloxypropyl] N-butylcarbamate
2490,methyl 4-hydroxy-2-[[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]methyl]-3-(4-hydroxyphenyl)-5-oxooxolane-2-carboxylate
2491,1-[4-[3-(4-fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea
2492,"2-[[4-[3-(2,6-diamino-4-oxo-1H-pyrimidin-5-yl)propyl-[2-[2-oxo-2-(4-phosphonooxybutylamino)ethyl]sulfanylacetyl]amino]benzoyl]amino]pentanedioic acid"
2493,2-[6-[(3-methyl-1-oxo-4H-benzo[f]quinazolin-9-yl)methylamino]-3-oxo-1H-isoindol-2-yl]pentanedioic acid
2494,"4-[(2,5-dimethyl-4-prop-2-enylpiperazin-1-yl)-(3-hydroxyphenyl)methyl]-N,N-diethylbenzamide"
2495,[3-hexadecoxy-2-(methylcarbamoyloxy)propyl] 2-(trimethylazaniumyl)ethyl phosphate
2496,2-[[3-hexadecoxy-2-(methylcarbamoyloxy)propoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium
2497,1-[14-(4-amino-2-methylquinolin-1-ium-1-yl)tetradecyl]-2-methylquinolin-1-ium-4-amine
2498,"N-(1,3-dihydroxyoctadec-4-en-2-yl)hexadecanamide"
2499,(2-acetyloxy-3-hexadecoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate
2500,2-[(2-acetyloxy-3-hexadecoxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium
2501,(2-acetyloxy-3-octadecoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate
2502,2-[(2-acetyloxy-3-octadecoxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium
2503,(2-acetyloxy-3-octadec-9-enoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate
2504,2-[(2-acetyloxy-3-octadec-9-enoxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium
2505,"N-(1,3-dihydroxyoctadec-4-en-2-yl)acetamide"
2506,"N-(1,3-dihydroxyoctadecan-2-yl)acetamide"
2507,"8-benzyl-2-hydroperoxy-6-(4-hydroxyphenyl)-2-[(4-hydroxyphenyl)methyl]imidazo[1,2-a]pyrazin-3-one"
2508,"N-(1,3-dihydroxyoctadec-4-en-2-yl)octanamide"
2509,"2-(octylamino)octadec-4-ene-1,3-diol"
2510,"N-(1,3-dihydroxyoctadecan-2-yl)octanamide"
2511,ethyl 12-[[2-[3-[2-[(12-ethoxy-12-oxododecyl)-methylamino]-2-oxoethoxy]butan-2-yloxy]acetyl]-methylamino]dodecanoate
2512,"N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)-7-prop-2-enyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
2513,dimethylarsinic acid
2514,acetic acid;cadmium
2515,ethyl N-[[6-[ethyl(2-hydroxypropyl)amino]pyridazin-3-yl]amino]carbamate
2516,"17-(hydroxymethyl)-12-methyl-8-oxapentacyclo[14.2.1.01,13.04,12.05,9]nonadeca-5(9),6-dien-17-ol"
2517,"(17-hydroxy-12-methyl-8-oxapentacyclo[14.2.1.01,13.04,12.05,9]nonadeca-5(9),6-dien-17-yl)methyl acetate"
2518,"3-(3,4-dihydroxyphenyl)prop-2-enoic acid"
2519,"1,3,7-trimethylpurine-2,6-dione"
2520,"2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile"
2521,"2-[2,7-bis[[bis(carboxymethyl)amino]methyl]-3-hydroxy-6-oxoxanthen-9-yl]benzoic acid"
2522,"5-[2-[1-(5-cyclopropyl-5-hydroxypent-3-en-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol"
2523,"5-[2-[1-(5-cyclopropyl-5-hydroxypent-3-en-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-1-methyl-6-methylidenecyclohexane-1,3-diol"
2524,"5-[2-[1-(6-hydroxy-6-methylheptan-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol"
2525,"9,12-diiodooctadecanoic acid"
2526,"1,3-dihydroxypropan-2-yl dihydrogen phosphate"
2527,"4-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]butanoic acid"
2528,"3-acetamido-5-[acetyl(methyl)amino]-2,4,6-triiodobenzoic acid"
2529,"calcium;3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]propanoate"
2530,3-hydroxy-4-[(2-hydroxy-5-methylphenyl)diazenyl]naphthalene-1-sulfonic acid
2531,"1-[bis(4-chlorophenyl)methyl]-3-[2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazol-3-ium"
2532,benzyl N-[4-methyl-1-oxo-1-(1-oxohexan-2-ylamino)pentan-2-yl]carbamate
2533,"1-[3,10-dihydroxy-12-[2-(4-hydroxyphenoxy)carbonyloxypropyl]-2,6,7,11-tetramethoxy-4,9-dioxoperylen-1-yl]propan-2-yl benzoate"
2534,"[2-(14-cyano-3,5-dihydroxy-1-methoxy-4,6,8,9,13-pentamethyltetradeca-7,9,11,13-tetraenyl)-9-[3-[2-[4-[[4-(dimethylamino)-2,3-dihydroxy-5-methoxypentanoyl]amino]butan-2-yl]-1,3-oxazol-4-yl]prop-2-enyl]-7-hydroxy-4,4,8-trimethyl-1,10-dioxaspiro[4.5]decan-3-yl] dihydrogen phosphate"
2535,"3-(3,4-dihydroxyphenyl)-1-(2-hydroxy-4-methoxyphenyl)prop-2-en-1-one"
2536,[4-[2-[2-(dimethylamino)-2-oxoethoxy]-2-oxoethyl]phenyl] 4-(diaminomethylideneamino)benzoate
2537,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one"
2538,"19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione"
2539,"19-ethyl-19-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione"
2540,1-cyclohexyloxycarbonyloxyethyl 2-ethoxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylate
2541,2-ethoxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylic acid
2542,"2-(3-methyl-6-prop-1-en-2-ylcyclohex-3-en-1-yl)-5-pentylbenzene-1,3-diol"
2543,"6,6,9-trimethyl-3-pentylbenzo[c]chromen-1-ol"
2544,"2,3-dimethyl-7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid"
2545,"2,6-dimethyl-4,10-dioxatricyclo[5.2.1.02,6]decane-3,5-dione"
2546,1-(2-methyl-3-nitrososulfanylpropanoyl)pyrrolidine-2-carboxylic acid
2547,"3,6-diamino-N-[[15-amino-11-(2-amino-1,4,5,6-tetrahydropyrimidin-6-yl)-8-[(carbamoylamino)methylidene]-2-(hydroxymethyl)-3,6,9,12,16-pentaoxo-1,4,7,10,13-pentazacyclohexadec-5-yl]methyl]hexanamide"
2548,N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide
2549,"N-[2-(4-chlorophenyl)ethyl]-7,8-dihydroxy-1,3,4,5-tetrahydro-2-benzazepine-2-carboximidothioic acid"
2550,1-(2-methyl-3-sulfanylpropanoyl)pyrrolidine-2-carboxylic acid
2551,2-carbamoyloxyethyl(trimethyl)azanium
2552,"5-[5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydro-1H-pentalen-2-ylidene]pentanoic acid"
2553,methyl N-[(1-hydroxy-4-oxidoquinoxalin-4-ium-2-ylidene)methylimino]carbamate
2554,benzo[b][1]benzazepine-11-carboxamide
2555,"3-oxa-11-azatetracyclo[10.4.0.02,4.05,10]hexadeca-1(16),5,7,9,12,14-hexaene-11-carboxamide"
2556,"1,3,4-trihydroxy-5-(phosphonomethyl)cyclohexane-1-carboxylic acid"
2557,"(3,6-dihydroxy-1-methyl-2,3-dihydroindol-5-yl)iminourea"
2558,"5-carbamoylimino-1-methyl-6-oxo-2,3-dihydroindole-2-sulfonic acid"
2559,"6-[(2-carboxylato-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
2560,"6-[(2-carboxy-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
2561,"10-(3-carboxypropanoyloxy)-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic acid"
2562,2-[2-(diethylamino)ethoxy]ethyl 1-phenylcyclopentane-1-carboxylate
2563,"3-(3,4-dihydroxyphenyl)-2-hydrazinyl-2-methylpropanoic acid"
2564,"2-[(4-chlorophenyl)-pyridin-2-ylmethoxy]-N,N-dimethylethanamine"
2565,benzyl N-[1-[[1-[(1-hydroxy-4-methylpentan-2-yl)amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate
2566,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate"
2567,"cyclobutane-1,1-dicarboxylic acid;platinum"
2568,"cyclobutane-1,1-dicarboxylic acid"
2569,"[2-[2,5-bis(aziridin-1-yl)-4-methyl-3,6-dioxocyclohexa-1,4-dien-1-yl]-2-methoxyethyl] carbamate"
2570,"4-(1-hydroxy-4,4,5,5-tetramethyl-3-oxidoimidazol-3-ium-2-yl)benzoic acid"
2571,"4-(1-hydroxy-4,4,5,5-tetramethyl-3-oxidoimidazol-3-ium-2-yl)benzoate"
2572,4-(2-carboxyethylamino)butanoic acid
2573,"4-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]butanoic acid"
2574,3-amino-N-[2-(1H-imidazol-5-yl)ethyl]propanamide
2575,"6-[[3-(2,3-dihydro-1H-inden-5-yloxy)-3-oxo-2-phenylpropanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
2576,[2-(carbamoyloxymethyl)-2-methylpentyl] N-propan-2-ylcarbamate
2577,"5-fluoro-N-hexyl-2,4-dioxopyrimidine-1-carboxamide"
2578,"1,3-bis(2-chloroethyl)-1-nitrosourea"
2579,"3,4-dihydroxy-11,11-dimethyl-5-propan-2-yl-16-oxatetracyclo[6.6.2.01,10.02,7]hexadeca-2,4,6-trien-15-one"
2580,"1-[3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl]-4-piperidin-1-ylpiperidine-4-carboxamide"
2581,2-(6-chloro-9H-carbazol-2-yl)propanoic acid
2582,(4-methoxy-4-oxobutyl)-trimethylazanium
2583,"5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydro-1H-quinolin-2-one"
2584,"2-[[1-(2-amino-1,3-thiazol-4-yl)-2-[[2-(carbamoyloxymethyl)-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxyacetic acid"
2585,1-(9H-carbazol-4-yloxy)-3-[2-(2-methoxyphenoxy)ethylamino]propan-2-ol
