cid,iupac_name
5452,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine
5453,tris(aziridin-1-yl)-sulfanylidene-lambda5-phosphane
5454,"N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide"
5455,"dimethylcarbamothioylsulfanyl N,N-dimethylcarbamodithioate"
5456,hexadecyl-[2-[(4-methoxyphenyl)methyl-pyrimidin-2-ylamino]ethyl]-dimethylazanium
5457,"N'-[(4-methoxyphenyl)methyl]-N,N-dimethyl-N'-pyrimidin-2-ylethane-1,2-diamine"
5458,"20-[2-hydroxy-5-[1-hydroxy-2-(methylamino)ethyl]phenyl]-3-aza-13-azoniapentacyclo[11.7.0.02,10.04,9.014,19]icosa-1(13),2(10),4,6,8,11,14,16,18-nonaen-20-ol"
5459,"2-[5-(1,2,4a-trimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl)-3-methylpent-2-enyl]-3-(hydroxymethyl)-2H-furan-5-one"
5460,"[1-[5-[3-(hydroxymethyl)-5-oxooxolan-2-yl]-3-methylpent-3-enyl]-2,4a-dimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl]methyl acetate"
5461,"7-[4,6-dihydroxy-2-(3-hydroxyoct-1-enyl)oxan-3-yl]hept-5-enoic acid"
5462,"[6,7-dihydroxy-8-(hydroxymethyl)-4,18-dimethyl-5-oxo-14-phenyl-16-prop-1-en-2-yl-9,13,15,19-tetraoxahexacyclo[12.4.1.01,11.02,6.08,10.012,16]nonadec-3-en-17-yl] 3-phenylprop-2-enoate"
5463,"[2-(hydroxymethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl] dihydrogen phosphate"
5464,"1-(2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl)-5-methylpyrimidine-2,4-dione"
5465,(4-hydroxy-2-methyl-5-propan-2-ylphenyl) acetate
5466,"1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid"
5467,N-[2-(diethylamino)ethyl]-2-methoxy-5-methylsulfonylbenzamide
5468,2-(5-benzoylthiophen-2-yl)propanoic acid
5469,"5-chloro-3-[2-[4-(2-hydroxyethyl)piperazin-1-yl]-2-oxoethyl]-1,3-benzothiazol-2-one"
5470,"17-ethynyl-17-hydroxy-7,13-dimethyl-1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one"
5471,"6-[(2-carboxy-2-thiophen-3-ylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
5472,"5-[(2-chlorophenyl)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridine"
5473,3-(4-methylmorpholin-4-ium-4-yl)-1-phenyl-1-thiophen-2-ylpropan-1-ol
5474,4-[3-(tert-butylamino)-2-hydroxypropoxy]-2-methylisoquinolin-1-one
5475,"2,7-bis[2-(diethylamino)ethoxy]fluoren-9-one"
5476,"3-(dithiophen-2-ylmethylidene)-5-methoxy-1,1-dimethylpiperidin-1-ium"
5477,1-(4-fluorophenyl)-4-[4-(2-sulfanylbenzimidazol-1-yl)piperidin-1-yl]butan-1-one
5478,"1-(tert-butylamino)-3-[(4-morpholin-4-yl-1,2,5-thiadiazol-3-yl)oxy]propan-2-ol"
5479,1-(2-ethylsulfonylethyl)-2-methyl-5-nitroimidazole
5480,"ethyl 2-amino-6-benzyl-5,7-dihydro-4H-thieno[2,3-c]pyridine-3-carboxylate"
5481,"(13-benzyl-6-hydroxy-4,17-dimethyl-5-oxo-15-prop-1-en-2-yl-12,14,18-trioxapentacyclo[11.4.1.01,10.02,6.011,15]octadeca-3,8-dien-8-yl)methyl 2-(4-hydroxyphenyl)acetate"
5482,"1-[2-[(2-chlorothiophen-3-yl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole"
5483,2-(2-sulfanylpropanoylamino)acetic acid
5484,3-(dithiophen-2-ylmethylidene)-1-methylpiperidine
5485,"7-(dithiophen-2-ylmethylidene)-5-methyl-1,2,3,4,6,8,9,9a-octahydroquinolizin-5-ium"
5486,2-(butylsulfonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoic acid
5487,"5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine"
5488,N-(1H-indol-3-ylmethylideneamino)pyridine-4-carboxamide
5489,benzyl N-[1-[[1-[(1-hydroxy-3-phenylpropan-2-yl)amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]carbamate
5490,"7-(diethylamino)heptyl 3,4,5-trimethoxybenzoate"
5491,"1-[2-(2,4-dimethoxyphenyl)ethenyl]-3,5-dimethoxybenzene"
5492,"trimethyl-[3-(2,2,2-trifluoroacetyl)phenyl]azanium"
5493,"3-(1-anilinoethylidene)-5-benzylpyrrolidine-2,4-dione"
5494,"8-(diethylamino)octyl 3,4,5-trimethoxybenzoate"
5495,"1-(ethoxymethyl)-6-phenylsulfanyl-5-propan-2-ylpyrimidine-2,4-dione"
5496,"4-amino-2-[4,6-diamino-3-[3-amino-6-(aminomethyl)-5-hydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol"
5497,"N,N-diethylpyridine-3-carboxamide"
5498,"1,2,2-trimethyl-3-[1-(4-methylphenyl)ethoxycarbonyl]cyclopentane-1-carboxylic acid"
5499,"3-[[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl]oxy]propanoic acid"
5500,"[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl] pyridine-3-carboxylate"
5501,ethyl N-(phthalazin-1-ylamino)carbamate
5502,"1-(3,4-dimethoxyphenyl)-5-ethyl-7,8-dimethoxy-4-methyl-5H-2,3-benzodiazepine"
5503,1-(azepan-1-yl)-3-(4-methylphenyl)sulfonylurea
5504,"2-benzyl-4,5-dihydro-1H-imidazole"
5505,1-butyl-3-(4-methylphenyl)sulfonylurea
5506,"O-(4-tricyclo[6.2.1.02,7]undeca-2(7),3,5-trienyl) N-methyl-N-(3-methylphenyl)carbamothioate"
5507,2-(4-chloro-3-methylanilino)benzoic acid
5508,2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetate
5509,2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetic acid
5510,O-naphthalen-2-yl N-methyl-N-(3-methylphenyl)carbamothioate
5511,2-methyl-1-(4-methylphenyl)-3-piperidin-1-ylpropan-1-one
5512,2-[3-[di(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol
5513,"2-[2-[4,5-dihydroxy-2-(hydroxymethyl)-6-(5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-piperidine]-16-yl)oxyoxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
5514,"(4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl)methyl sulfamate"
5515,"8-[(dimethylamino)methyl]-19-ethyl-7,19-dihydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaene-14,18-dione"
5516,"2-[4-(4-chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine"
5517,"7-(3-aminopyrrolidin-1-yl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid"
5518,"1,4,5,6,7,7-hexachloro-3-(dichloromethyl)-2,2-dimethylbicyclo[2.2.1]heptane"
5519,"N,N,N',N'-tetrakis(pyridin-2-ylmethyl)ethane-1,2-diamine"
5520,"methyl(1,2,3,6-tetrahydropyridin-1-ium-4-yl)phosphinate"
5521,"methyl(1,2,3,6-tetrahydropyridin-4-yl)phosphinic acid"
5522,"ethyl 4-(butylamino)-1-ethyl-6-methylpyrazolo[3,4-b]pyridine-5-carboxylate"
5523,2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol
5524,"N-(5,6,7,8-tetrahydronaphthalen-1-yl)-4,5-dihydro-1H-imidazol-2-amine"
5525,"1-[2-[(1-ethoxy-1-oxo-4-phenylbutan-2-yl)amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylic acid"
5526,4-(aminomethyl)cyclohexane-1-carboxylic acid
5527,"2-[3-(3,4-dimethoxyphenyl)prop-2-enoylamino]benzoic acid"
5528,"1,7-dimethyl-2-oxobicyclo[2.2.1]heptane-7-carbaldehyde"
5529,"2-(hydroxymethyl)-5-[6-[(4-hydroxy-3-methylbut-2-enyl)amino]purin-9-yl]oxolane-3,4-diol"
5530,2-phenylcyclopropan-1-amine
5531,"N,N-diethyl-5-methyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine"
5532,"3,6-dibenzyl-9-[6-(oxiran-2-yl)-6-oxohexyl]-1,4,7,10-tetrazabicyclo[10.3.0]pentadecane-2,5,8,11-tetrone"
5533,"2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-[1,2,4]triazolo[4,3-a]pyridin-3-one"
5534,1-(4-pyrrolidin-1-ylbut-2-ynyl)pyrrolidine
5535,7-[2-[bis[2-[(8-hydroxy-5-sulfoquinoline-7-carbonyl)amino]ethyl]amino]ethylcarbamoyl]-8-hydroxyquinoline-5-sulfonic acid
5536,"4-oxo-4-(2,4,5-triethoxyphenyl)butanoic acid"
5537,"9,10-dimethoxy-3-methyl-2-(2,4,6-trimethylphenyl)imino-6,7-dihydropyrimido[6,1-a]isoquinolin-4-one"
5538,"3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid"
5539,"[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl] 3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoate"
5540,[4-carbamimidoylsulfanyl-1-[[1-[3-phenyl-2-(propanoylamino)propanoyl]pyrrolidine-2-carbonyl]amino]butyl]boronic acid
5541,"2,3-diacetyloxypropyl acetate"
5542,"N-(undeca-2,4,7-trienylideneamino)nitrous amide"
5543,"S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate"
5544,"9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one"
5545,"[2-(12-fluoro-11-hydroxy-6,6,9,13-tetramethyl-16-oxo-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-8-yl)-2-oxoethyl] 3-benzamido-2-methylpropanoate"
5546,"6-phenylpteridine-2,4,7-triamine"
5547,"dotriaconta-16,28-dien-2,4,6,31-tetrayne-1,8,30-triol"
5548,"tritriaconta-17,29-dien-2,4,6,32-tetrayne-1,8,31-triol"
5549,"hentriaconta-17,27-dien-2,4,6,30-tetrayne-1,8,29-triol"
5550,"hentetraconta-23,37-dien-2,4,6,40-tetrayne-1,8,39-triol"
5551,"dotriaconta-17,28-dien-2,4,6,15,31-pentayne-1,8,30-triol"
5552,"tetratriaconta-19,30-dien-2,4,6,17,33-pentayne-1,8,32-triol"
5553,"tetratriaconta-19,30-dien-2,4,6,17,33-pentayne-1,32-diol"
5554,"pentatriaconta-20,32-dien-2,4,6,34-tetrayne-1,8,31-triol"
5555,"31-hydroxytritriaconta-4,15,29-trien-2,32-diynoic acid"
5556,"8-chloro-6-(2-chlorophenyl)-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine"
5557,"5-[1,2-bis(phenylmethoxy)ethyl]-2-ethoxy-4-phenylmethoxyoxolan-3-ol"
5558,bromoform
5559,"[20,21-diacetyloxy-6-(furan-3-yl)-4,19-dihydroxy-5,11,15,16-tetramethyl-3-oxo-9,17-dioxahexacyclo[13.3.3.01,14.02,11.05,10.08,10]henicosan-16-yl] 2-methylbutanoate"
5560,"6-chloro-3-(dichloromethyl)-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
5561,"2-chloro-N,N-bis(2-chloroethyl)ethanamine"
5562,"7-[4-(dimethylamino)phenyl]-N-hydroxy-4,6-dimethyl-7-oxohepta-2,4-dienamide"
5563,"2,2,2-trichloroethyl dihydrogen phosphate"
5564,"5-chloro-2-(2,4-dichlorophenoxy)phenol"
5565,"N'-[2-(2-aminoethylamino)ethyl]ethane-1,2-diamine"
5566,10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine
5567,1-(4-fluorophenyl)-4-[4-hydroxy-4-[3-(trifluoromethyl)phenyl]piperidin-1-yl]butan-1-one
5568,"N,N-dimethyl-3-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-amine"
5569,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline"
5570,1-methylpyridin-1-ium-3-carboxylate
5571,1-methylpyridin-1-ium-3-carboxylic acid
5572,1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol
5573,"[2-(dimethylamino)-2-phenylbutyl] 3,4,5-trimethoxybenzoate"
5574,"N,N,2-trimethyl-3-phenothiazin-10-ylpropan-1-amine"
5575,"3,5-dibenzyl-8lambda4-thia-3,5-diazatricyclo[6.3.0.02,6]undecan-4-one"
5576,"3,5,5-trimethyl-1,3-oxazolidine-2,4-dione"
5577,"N-[[4-[2-(dimethylamino)ethoxy]phenyl]methyl]-3,4,5-trimethoxybenzamide"
5578,"5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine"
5579,(3-aminophenyl)-trimethylazanium
5580,(4-aminophenyl)-trimethylazanium
5581,"1-[(3,4,5-trimethoxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline-6,7-diol"
5582,"5-methyl-6-[(3,4,5-trimethoxyanilino)methyl]quinazolin-3-ium-2,4-diamine"
5583,"5-methyl-6-[(3,4,5-trimethoxyanilino)methyl]quinazoline-2,4-diamine"
5584,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N,2-trimethylpropan-1-amine"
5585,"2,5,9-trimethylfuro[3,2-g]chromen-7-one"
5586,"N-(4-azatricyclo[5.2.1.02,6]decan-4-yl)-4-chloro-3-sulfamoylbenzamide"
5587,"N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine"
5588,2-[1-(4-methylphenyl)-3-pyrrolidin-1-ylprop-1-enyl]pyridine
5589,"8-hydroxy-1-methyl-7-propan-2-yl-3,6,10,16-tetraoxaheptacyclo[11.7.0.02,4.02,9.05,7.09,11.014,18]icos-14(18)-en-17-one"
5590,"2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethanol"
5591,"5-[[4-[(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione"
5592,"2-(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)acetic acid"
5593,N-ethyl-3-hydroxy-2-phenyl-N-(pyridin-4-ylmethyl)propanamide
5594,"(8-methyl-3-bicyclo[3.2.1]octanyl) 3,5-dichlorobenzoate"
5595,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 1H-indole-3-carboxylate
5596,"spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl 2-hydroxy-2,2-diphenylacetate"
5597,"3,4,5-trimethoxy-N-piperidin-3-ylbenzamide"
5598,"3-[[2-(3-methylbut-2-enyl)-1H-indol-3-yl]methyl]-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
5599,2-imino-3-(1H-indol-3-yl)propanoic acid
5600,6-[[2-[[3-[[2-[[5-carboxy-5-[[4-(trifluoromethyl)phenyl]methoxycarbonylamino]pentyl]amino]-2-oxoethyl]carbamoyl]benzoyl]amino]acetyl]amino]-2-[[4-(trifluoromethyl)phenyl]methoxycarbonylamino]hexanoic acid
5601,"4,4,4-trifluoro-1-thiophen-2-ylbutane-1,3-dione"
5602,"4-[2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)prop-1-enyl]benzoic acid"
5603,heptan-2-amine
5604,"2-(4-aminopyrrolo[2,3-d]pyrimidin-7-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
5605,"ethyl N-[4-[[2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methylsulfanyl]phenyl]carbamate"
5606,2-(tert-butylamino)-1-(2-chlorophenyl)ethanol
5607,"N-[2-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[2-[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyethyl]-4,5-dihydroxyoxan-3-yl]-12-methyltridec-2-enamide"
5608,"N-[2-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[2-[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyethyl]-4,5-dihydroxyoxan-3-yl]hexadec-2-enamide"
5609,"2-[6-[[5-(4,5-dihydroxy-2,4,6-trimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-2,6-dimethyloxan-2-yl]methoxy]-16-ethyl-4-hydroxy-15-[(5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl)oxymethyl]-9,13-dimethyl-2,10-dioxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde"
5610,4-(2-aminoethyl)phenol
5611,"2-[[3-(butanoylamino)-2,4,6-triiodophenyl]methyl]butanoic acid"
5612,"2-amino-4-(3,4,5-trihydroxyphenyl)buta-1,3-diene-1,1,3-tricarbonitrile"
5613,2-[(4-hydroxyphenyl)methyl]propanedinitrile
5614,"2-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]propanedinitrile"
5615,N-(1-benzylpiperidin-4-yl)-N-methyl-3-propan-2-yloxypyridin-2-amine
5616,2-adamantyl-(N-cyclohexyl-C-morpholin-4-ylcarbonimidoyl)azanium
5617,N'-(2-adamantyl)-N-cyclohexylmorpholine-4-carboximidamide
5618,7-[6-(3-hydroxyoct-1-enyl)-2-oxabicyclo[2.2.1]heptan-5-yl]hept-5-enoic acid
5619,"2-(3,4-dichlorophenyl)-N-methyl-N-(2-pyrrolidin-1-ylcyclohexyl)acetamide"
5620,"2-(3,4-dichlorophenyl)-N-methyl-N-(7-pyrrolidin-1-yl-1-oxaspiro[4.5]decan-8-yl)acetamide"
5621,"1-[6-[(3-methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl)amino]hexyl]pyrrolidine-2,5-dione"
5622,"17-[2-[4-(2,6-dipyrrolidin-1-ylpyrimidin-4-yl)piperazin-1-yl]acetyl]-10,13-dimethyl-6,7,8,12,14,15,16,17-octahydrocyclopenta[a]phenanthren-3-one"
5623,"1-[6-(2-hydroxyheptyl)pyridin-2-yl]undeca-1,5-dien-3-ol"
5624,"2-[[4-(2,6-dipyrrolidin-1-ylpyrimidin-4-yl)piperazin-1-yl]methyl]-2,5,7,8-tetramethyl-3,4-dihydrochromen-6-ol"
5625,N-[2-[4-[3-(propan-2-ylamino)pyridin-2-yl]piperazine-1-carbonyl]-1H-indol-5-yl]methanesulfonamide
5626,"5,6-dimethoxy-N,N-dipropyl-2,3-dihydro-1H-inden-2-amine"
5627,"2,3-bis[amino(methylsulfanyl)methylidene]butanedinitrile"
5628,"2,3-bis[amino(phenylsulfanyl)methylidene]butanedinitrile"
5629,tert-butyl N-[2-[3-[1-(2-hydroxy-4-oxochromen-3-yl)propyl]anilino]-2-oxoethyl]carbamate
5630,"4-cyano-N-[3-[cyclopropyl-(2-hydroxy-4-oxo-5,6,7,8,9,10-hexahydrocycloocta[b]pyran-3-yl)methyl]phenyl]benzenesulfonamide"
5631,"1-[6-[(3-methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl)amino]hexyl]pyrrole-2,5-dione"
5632,butyl 2-[3-(trifluoromethyl)anilino]benzoate
5633,"4,18-dimethyl-8,22-bis(2-methylpropyl)-3,17-dioxa-10,24,30,31-tetrathia-7,14,21,28,33,34,35,36-octazahexacyclo[13.13.4.12,5.19,12.116,19.123,26]hexatriaconta-2(36),9(35),11,16(34),23(33),25-hexaene-6,13,20,27-tetrone"
5634,undec-10-enoic acid
5635,"9-methoxy-4-methyl-11,16,18-trioxa-4-azapentacyclo[11.7.0.02,10.03,7.015,19]icosa-1(20),7,13,15(19)-tetraen-12-one"
5636,"7-[3,5-dihydroxy-2-(3-oxodecyl)cyclopentyl]hept-5-enoic acid"
5637,"2,3-bis[amino-(2-aminophenyl)sulfanylmethylidene]butanedinitrile"
5638,"5-(trifluoromethyl)-1,3-diazinane-2,4-dione"
5639,"6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3-dimethylpyrimidine-2,4-dione"
5640,"6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3,5-trimethylpyrimidine-2,4-dione"
5641,ethyl carbamate
5642,"[2-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-5-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
5643,"[5-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
5644,"[[[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] hydrogen phosphate"
5645,"4-(3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"
5646,"2,6-diacetyl-7,9-dihydroxy-8,9b-dimethyldibenzofuran-1,3-dione"
5647,2-[(2-amino-6-oxo-3H-purin-9-yl)methoxy]ethyl 2-amino-3-methylbutanoate
5648,diethyl-methyl-[2-(3-methyl-2-phenylpentanoyl)oxyethyl]azanium
5649,"6,18,30-trimethyl-3,9,12,15,21,24,27,33,36-nona(propan-2-yl)-1,7,13,19,25,31-hexaoxa-4,10,16,22,28,34-hexazacyclohexatriacontane-2,5,8,11,14,17,20,23,26,29,32,35-dodecone"
5650,3-methyl-2-[pentanoyl-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid
5651,"48-[3-(4-amino-5-hydroxy-4,6-dimethyloxan-2-yl)oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
5652,"1-(8-hydroxy-6-methyldodeca-2,4,6-trienoyl)pyrrolidin-2-one"
5653,"tritetraconta-4,21,39-trien-1,42-diyne-3,41-diol"
5654,"ethyl 2,4-dimethyl-5-[(2-oxo-1H-indol-3-ylidene)methyl]-1H-pyrrole-3-carboxylate"
5655,"5-bromo-3-(4,5,6,7-tetrahydro-1H-indol-2-ylmethylidene)-1H-indol-2-one"
5656,1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol
5657,"(1,10,11,12,14,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl) 3,4-dimethoxybenzoate"
5658,"(1,10,11,12,14,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl) 2-methylbut-2-enoate"
5659,methyl 11-(3-pentyloxiran-2-yl)undec-9-enoate
5660,"2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-11-ol"
5661,"23,24-dihydroxy-5-methoxy-12,12-dimethyl-9-(2-methylprop-1-enyl)-10,11-dioxa-8,15,21-triazahexacyclo[12.10.1.02,7.08,25.015,23.017,21]pentacosa-2(7),3,5-triene-16,22-dione"
5662,2-(4-phenylpiperidin-1-yl)cyclohexan-1-ol
5663,"6-[4-(3,4-dimethoxybenzoyl)piperazin-1-yl]-3,4-dihydro-1H-quinolin-2-one"
5664,"8-[4-hydroxy-6-methyl-5-(methylamino)oxan-2-yl]oxy-7,11,13,19-tetramethyl-1-azacycloicosa-3,5,10,13,15-pentaen-2-one"
5665,4-aminohex-5-enoic acid
5666,2-[(2-ethoxyphenoxy)methyl]morpholine
5667,"dimethyl 12-ethyl-4-(17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl)-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10,11-dicarboxylate"
5668,"methyl 15-ethyl-17-hydroxy-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18)-tetraene-17-carboxylate"
5669,"methyl 11-acetyloxy-12-ethyl-4-[17-ethyl-17-hydroxy-13-(2-methoxy-2-oxoethyl)-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-8-formyl-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate"
5670,"methyl 2-[13-(10-carbamoyl-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraen-4-yl)-17-ethyl-17-hydroxy-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]acetate"
5671,"3-[2,6-dimethyl-5-[(6-methyl-5-oxo-2H-pyran-2-yl)oxy]oxan-2-yl]oxy-9-[5-[2,6-dimethyl-5-[(6-methyl-5-oxo-2H-pyran-2-yl)oxy]oxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]-4a,12b-dihydroxy-3-methyl-2,4-dihydrobenzo[a]anthracene-1,7,12-trione"
5672,"methyl 11-acetyloxy-12-ethyl-4-(16-ethyl-12-methoxycarbonyl-1,10-diazatetracyclo[12.3.1.03,11.04,9]octadeca-3(11),4,6,8,15-pentaen-12-yl)-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate"
5673,"ethyl 15-ethyl-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18),16-pentaene-17-carboxylate"
